Tweet_id,Class,Sentence
9294,sadness,"Tweet #6: @Not Claire (Bambi) tweeted ""I think I’m less upset by Facebook targeting ads like this at myself and my itty bitty titty committee brethren, and more upset by how naff and useless they look. If I did want them I’d want them to work at the very least."""
9295,sadness,"Tweet #7: @gaal tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9296,sadness,"Tweet #8: @Donald Hamilton tweeted ""RT @colonelhogans: Rumour has it that many @LiberalAus MP’s are very upset with The Shitagraph for their front page filth about Mrs Anne Sh…"""
9297,sadness,"Tweet #9: @a gurl has no name tweeted ""RT @hate_chemistry: D&D clarified that the plane was on it's way to Kings Landing to deliver starbucks to Cersei as she was very upset when…"""
9298,sadness,"Tweet #10: @Eugen Savitsky tweeted ""RT @cynicule: Oddly enough I'm not very upset.Today feels like when you go on holiday on your family's old clunker of a car and you know i…"""
9299,sadness,"Tweet #11: @Don tweeted ""@liz_kesson Thank you Liz. Yes, I got very upset. The tablet was only 3 years old. Oh well, I got my new one set up, and I can again talk to my friends.😎😀🌞"""
9300,sadness,"Tweet #12: @Anas Bn Maleek tweeted ""RT @Asig7: Remember your mother went through a lot, so don't get upset when she asks you to do something very simple like washing the dishe…"""
9301,sadness,"Tweet #13: @Linda West tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9302,sadness,"Tweet #14: @Danielle Willmott tweeted ""card, I am just wondering if  I get any protection from using my debit card, as I would from a credit card? The items were for my unborn baby so feeling very upset and hormonal 2👶🏽🤰😭"""
9303,sadness,"Tweet #15: @Mack Slater tweeted ""@ThomasSanders #TSFakeHero a boy living in the 60s looses his little brother, and the boy is very upset. At first he retreats into himself, but he soon discovers that he can channel his sadness into a form of light energy, which he uses for the good of others."""
9304,sadness,"Tweet #16: @Harrison Pace tweeted ""@googlenest Really disappointed to see support for the (local) developer API dropped. I purchased Nest for use with @IFTTT and @home_assistant. Nest was advertised with IFTTT support. I am very upset."""
9305,sadness,"Tweet #17: @Campsiebear tweeted ""@SJAMcBride Left him 'very upset' , he must have a serious problem,  a sad way to live your life."""
9306,sadness,"Tweet #18: @Catherine tweeted ""RT @itsliz_bitch: I’m very upset. I thought I’d at least get pictures of your pet kangaroos."""
9307,sadness,"Tweet #19: @Patch Thompson tweeted ""RT @SJAMcBride: The DUP councillor who rallied support for Ian Paisley Jr after his free luxury holiday scandal has written to the DUP top…"""
9308,sadness,"Tweet #20: @Paul Wilmot tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9309,sadness,"Tweet #21: @Roger Kane tweeted ""Upset with United Airlines!!!! Sent a notice at 10:54PM that my 6:15 AM flight was canceled.  At the airport now trying to rebook to Newark. I have a 10 day trip to Europe on the line here. Very frustrated with a 20 min wait to talk to anyone"""
9310,sadness,"Tweet #22: @Sophitia Alexandra tweeted ""RT @Winter_Rose_Amy: ""If I die, he would be very upset.""🌹Mirror lit (Not new)🌹+7 years Rp Experience🌹Serious/Crack🌹Fantasy (Fights rp…"""
9311,sadness,"Tweet #23: @SlaveToTheGames tweeted ""@Darunatura @PC_Gamer I have to. I like the Mass Effect world. Though I am upset I am not Shepard and VERY upset it is not a trilogy, I think nonetheless I will enjoy it."""
9312,sadness,"Tweet #24: @Paul Tavares tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9313,sadness,"Tweet #25: @𝒁𝒆𝒏𝒐 tweeted ""@prettydeadIy || And if I don't I will be very upset."""
9314,sadness,"Tweet #26: @sarahjane tweeted ""I am very upset and scared about next steps with this stupid leg but the tiny people just gave me goodnight cuddles to make me feel better."""
9315,sadness,"Tweet #27: @suleeha tweeted ""Btw I don’t mean to offend or upset anyone... Just very curious. https://t.co/wXIHuXFXY9"""
9316,sadness,"Tweet #28: @Ross Mueller tweeted ""@FionaGrayPhD @geelongaddy And his brother in England is very upset"""
9317,sadness,"Tweet #29: @AFC tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9318,sadness,"Tweet #30: @⚒ Tanners ⚒ tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9319,sadness,"Tweet #31: @Darren Gunn tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9320,sadness,"Tweet #32: @Steve Aiken OBE tweeted ""RT @SJAMcBride: The DUP councillor who rallied support for Ian Paisley Jr after his free luxury holiday scandal has written to the DUP top…"""
9321,sadness,"Tweet #33: @Akira_Akihiko tweeted ""If the happiness that you wished for is without me, i'm okay with it as long I can see you being happy again. I mean it. I'll be very happy for you if you're happy. I don't want to see you being upset ever again. I'm really sorry if I ever hurt your feelings. You mean 3000 to me."""
9322,sadness,"Tweet #34: @Kevin tweeted ""RT @SJAMcBride: The DUP councillor who rallied support for Ian Paisley Jr after his free luxury holiday scandal has written to the DUP top…"""
9323,sadness,"Tweet #35: @John Harrison tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9324,sadness,"Tweet #36: @Tommy tweeted ""RT @JudicialWatch: JW President @TomFitton appeared on AM870 ""The Answer"" to discuss AG Barr's comments on spying against @realDonaldTrump:…"""
9325,sadness,"Tweet #37: @Jordan Burston tweeted ""I’m now very upset that I’m unable to do next year’s London marathon. I had no idea the ballots were closed already.😭 Please tell me someone else is in the same boat. Please!"""
9326,sadness,"Tweet #38: @Simply LoveLeh Golf tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9327,sadness,"Tweet #39: @Steve Johnson tweeted ""@SiphoKings @mailandguardian Will be interesting to see how the ATM party does - they did well in a recent by-election.  This party could upset what the pollsters said or the party might turn out to be just another small party with very few votes. @DawieScholtz"""
9328,sadness,"Tweet #40: @PhatNickNick #PCPEU tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9329,sadness,"Tweet #41: @Colin Gregg tweeted ""RT @SJAMcBride: The DUP councillor who rallied support for Ian Paisley Jr after his free luxury holiday scandal has written to the DUP top…"""
9330,sadness,"Tweet #42: @Raja Ul Haq tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9331,sadness,"Tweet #43: @Larrisa Henderson🍯 tweeted ""RT @DaraeJ2: I am very displeased, upset, and outraged that my @lyft ride never showed up and I was charged! I would love to speak to a @Ly…"""
9332,sadness,"Tweet #44: @georgie wren tweeted ""If none of the girls come see james morrison with me i will do absolutely nothing but would be very upset"""
9333,sadness,"Tweet #45: @PJ Coogan tweeted ""@SnookerBunny Went home yesterday and went to BBC & Eurosport for a few framed to watch. Was very upset!!! #snooker #withdrawal"""
9334,sadness,"Tweet #46: @Victoria Wedderman tweeted ""RT @ingek73: @RoyalReporter Are the british upset or is it just the royal reporters? I am very happy that Harry&Meghan chose to do it this…"""
9335,sadness,"Tweet #47: @Claire Johnson tweeted ""RT @talkingcl: I generally feel very awkward 'liking' a tweet when someone is really struggling or clearly in distress.@Twitter @TwitterS…"""
9336,sadness,"Tweet #48: @Ryan 🏴󠁧󠁢󠁥󠁮󠁧󠁿 tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9337,sadness,"Tweet #49: @BdrBdr tweeted ""RT @abdul_aldosary: #AlJazeera of #Qatar very upset that we designate #MuslimBrotherhood organization and it’s affiliates like @CAIRNationa…"""
9338,sadness,"Tweet #50: @Vanessa McC tweeted ""@racybearhold @bcoop_az @racybearhold you have been so very mean to Ben and upset him so terribly, that he has RTed your picture of some pickles with a snidey comment about British food😂😂😂😂"""
9339,sadness,"Tweet #51: @Wakaan•DUH•Forever tweeted ""RT @domlangg: PSA: if you’ve met my boyfriend, and continue to look passed him when you see me again and not even acknowledge him.. you’re…"""
9340,sadness,"Tweet #52: @Timmy®🔵🔴 tweeted ""RT @t_nemi: I keep telling myself it’s just football and I shouldn’t be this upset over a game but I am mehn. I am very very sad"""
9341,sadness,"Tweet #53: @Graeme Orr tweeted ""RT @colonelhogans: Rumour has it that many @LiberalAus MP’s are very upset with The Shitagraph for their front page filth about Mrs Anne Sh…"""
9342,sadness,"Tweet #54: @satnavsooz tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9343,sadness,"Tweet #55: @Australian Voice tweeted ""RT @colonelhogans: Rumour has it that many @LiberalAus MP’s are very upset with The Shitagraph for their front page filth about Mrs Anne Sh…"""
9344,sadness,"Tweet #56: @Boipelo tweeted ""RT @HotBenks: Whenever my phone rings, something inside of me becomes very upset."""
9345,sadness,"Tweet #57: @basic blonde🌻💛👑 tweeted ""RT @domlangg: PSA: if you’ve met my boyfriend, and continue to look passed him when you see me again and not even acknowledge him.. you’re…"""
9346,sadness,"Tweet #58: @Clive Deacon tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9347,sadness,"Tweet #59: @Carol B. tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9348,sadness,"Tweet #60: @M¥G tweeted ""I'm really still very upset about this but there's nothing I can do about it so I'll just resume normal functioning and talking about how much I love @BTS_twt 😔"""
9349,sadness,"Tweet #61: @Richard tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9350,sadness,"Tweet #62: @Dan Heard tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9351,sadness,"Tweet #63: @Darren Barrie tweeted ""@Zimplikids If #RoyalBaby isn't called Thanos I'm going to be very upset"""
9352,sadness,"Tweet #64: @Geoff Morris #MGWV tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9353,sadness,"Tweet #65: @Andrew hall tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9354,sadness,"Tweet #66: @Darae_J tweeted ""I am very displeased, upset, and outraged that my @lyft ride never showed up and I was charged! I would love to speak to a @Lyft representative"""
9355,sadness,"Tweet #67: @Annegre tweeted ""RT @SJAMcBride: The DUP councillor who rallied support for Ian Paisley Jr after his free luxury holiday scandal has written to the DUP top…"""
9356,sadness,"Tweet #68: @halfadinari tweeted ""RT @AmandaNunnC5: Police are looking for this man after an 89-year-old had her OBE medal stolen during a burglary at her home. The suspect…"""
9357,sadness,"Tweet #69: @We live in a Clown World! 🤡 tweeted ""RT @Vara_Dark: @Bunnyspatial Calling for censorship of something you dislike? I’m sure you would be very upset if a franchise you enjoyed g…"""
9358,sadness,"Tweet #70: @sixth place news tweeted ""very upset about this development 👀 https://t.co/SnX0EB5NIb"""
9359,sadness,"Tweet #71: @Sarah Hughes tweeted ""@HarrietEvans Yes agree with that. I’m very upset with how they’ve dealt with Dany"""
9360,sadness,"Tweet #72: @Sweet Mario & Hella Luigi Bot (NSFW Text) tweeted ""Tails ate Pac-Man's lunch and they're very upset about it"""
9361,sadness,"Tweet #73: @Borkins tweeted ""@Perytiion I can only imagine those same government agents getting very upset as I lose my phone in obvious place and they're screaming at the screen ""IT'S RIGHT THERE"""""
9362,sadness,"Tweet #74: @Putri #ForeverWithDaniel tweeted ""RT @Jihoonlyfe: It was really unfair for our boys to have a 1.5 years of contract only while this new season will be having a 5 year contra…"""
